Evid,EqLon,EqLat,EqDep,CatMag,Namps
60047367,-111.021,44.821,9.74,1.0,5
60047377,-111.024,44.815,9.78,1.69,6
60047487,-111.086,44.766,12.47,1.47,5
60047557,-110.972,44.774,13.08,2.34,6
60047727,-111.025,44.819,9.55,1.12,5
60047877,-111.024,44.813,9.95,1.65,4
60047902,-111.068,44.562,12.54,1.01,4
60048157,-110.966,44.771,10.14,0.75,3
60048207,-111.017,44.815,12.78,1.67,3
60048342,-110.515,44.806,13.31,1.32,3
60048367,-110.976,44.783,14.38,2.14,4
60048372,-110.525,44.807,8.21,1.86,2
60048422,-110.526,44.801,10.28,1.75,6
60048592,-110.504,44.813,11.14,1.8,2
60048647,-110.973,44.804,6.45,1.2,3
60048657,-110.973,44.813,6.4,1.0,4
60048677,-110.98,44.814,6.69,0.78,5
60048772,-110.527,44.816,8.69,1.73,2
60048782,-110.978,44.816,7.48,0.82,3
60048902,-110.534,44.796,9.48,2.24,2
60049017,-110.52,44.819,8.97,1.9,2
60049042,-110.507,44.804,12.99,2.02,2
60049107,-110.811,44.782,8.42,1.01,3
60049122,-110.806,44.791,9.89,1.34,3
60049127,-110.813,44.783,8.48,1.18,2
60049147,-110.433,44.657,8.58,2.24,6
60049252,-110.817,44.785,9.82,0.97,2
60049257,-111.452,44.81,13.91,1.81,4
60049262,-110.781,44.74,9.21,1.28,4
60049267,-110.78,44.734,8.63,2.04,7
60049292,-111.081,44.646,8.61,0.68,2
60049377,-110.447,44.657,8.41,1.92,4
60049437,-110.83,44.783,9.69,0.98,2
60049442,-110.826,44.782,11.0,1.09,2
60049447,-110.824,44.79,10.14,1.37,3
60049452,-110.83,44.778,7.88,1.9,5
60049457,-110.824,44.78,8.67,1.09,3
60049472,-110.827,44.787,10.01,1.22,2
60049482,-110.82,44.784,11.56,2.01,6
60049487,-110.831,44.782,9.45,1.33,3
60049497,-110.819,44.783,8.34,1.1,2
60049527,-110.821,44.781,8.66,0.85,4
60049547,-110.823,44.776,8.68,2.14,9
60049562,-110.823,44.782,9.24,1.01,3
60049582,-110.836,44.779,8.49,1.26,4
60049592,-110.819,44.766,7.09,0.76,2
60049642,-111.023,44.821,10.78,1.84,5
60049662,-110.828,44.782,10.24,1.13,3
60049722,-111.179,44.784,11.77,1.56,6
60049727,-111.154,44.782,7.93,0.6,3
60049772,-111.448,44.84,13.31,3.27,12
60049917,-111.082,44.763,12.08,0.78,2
60050087,-110.774,44.75,9.53,1.12,3
60050107,-110.987,44.791,8.25,1.01,4
60050202,-110.781,44.743,10.49,1.44,5
60050207,-110.992,44.789,8.08,1.01,5
60050377,-110.755,44.78,6.27,1.95,6
60050387,-110.754,44.78,6.12,1.55,6
60050627,-110.724,44.594,6.61,1.28,4
60050887,-110.683,44.844,9.83,1.74,2
60051012,-110.786,44.744,8.46,2.6,9
60051017,-110.779,44.758,11.5,3.45,12
60051022,-110.78,44.754,10.93,0.8,2
60051047,-110.78,44.753,10.27,1.81,4
60051052,-110.783,44.752,9.56,1.63,6
60051072,-110.785,44.745,8.93,1.63,6
60051127,-110.997,44.799,10.35,1.1,4
60051247,-111.237,44.764,15.84,1.36,4
60051267,-111.109,44.763,13.86,1.32,3
60051272,-111.112,44.763,11.85,0.9,2
60051347,-111.018,44.74,10.12,1.32,4
60051362,-110.443,44.599,6.64,1.3,3
60051382,-110.795,44.743,10.56,0.93,2
60051542,-110.808,44.813,9.3,1.02,3
60051562,-111.087,44.78,11.91,0.62,3
60051622,-110.523,44.806,10.74,3.37,10
60051632,-110.525,44.797,9.36,2.02,6
60051637,-110.527,44.799,9.12,1.84,3
60051977,-111.135,44.734,14.33,1.74,5
60052022,-110.527,44.803,9.26,1.87,3
60052027,-110.524,44.81,9.77,1.87,3
60052032,-110.514,44.811,9.41,1.92,2
60052042,-110.534,44.803,9.15,1.82,5
60052047,-110.522,44.799,9.69,1.21,4
60052212,-110.773,44.746,10.31,0.8,2
60052217,-111.145,44.739,14.04,0.77,2
60052222,-111.144,44.737,14.32,1.23,3
60052232,-110.989,44.795,9.78,1.25,4
60052257,-110.986,44.797,9.45,1.54,6
60052317,-110.501,44.802,10.14,1.65,2
60052322,-110.773,44.731,6.86,1.27,4
60052382,-110.78,44.745,10.13,1.47,4
60052437,-110.805,44.732,10.01,2.42,9
60052442,-110.798,44.726,8.68,1.52,3
60052447,-111.232,44.75,13.91,1.57,3
60052452,-110.803,44.737,9.79,0.94,2
60052462,-110.805,44.73,9.19,1.06,4
60052467,-110.805,44.732,8.73,1.42,3
60052472,-110.803,44.73,9.43,1.59,5
60052477,-110.804,44.729,8.9,1.56,3
60052492,-110.801,44.735,10.7,0.95,2
60052497,-110.807,44.731,10.28,1.57,4
60052507,-110.801,44.728,9.86,1.68,5
60052512,-110.802,44.734,9.36,0.97,4
60052517,-110.806,44.736,8.81,1.27,4
60052527,-110.799,44.729,9.21,1.83,6
60052532,-110.775,44.771,12.54,1.01,2
60052537,-110.805,44.737,9.38,0.9,3
60052542,-110.812,44.735,8.5,0.72,3
60052597,-110.8,44.736,10.94,1.09,3
60052602,-110.805,44.742,9.89,0.78,2
60052607,-110.806,44.737,9.74,1.29,3
60052612,-110.797,44.734,10.91,1.15,3
60052617,-110.8,44.734,10.03,1.59,5
60052622,-110.802,44.733,10.52,1.07,2
60052627,-110.798,44.736,11.41,1.11,2
60052647,-110.807,44.733,10.2,1.4,4
60052652,-110.531,44.797,8.76,1.83,2
60052657,-110.806,44.739,10.09,0.85,2
60052662,-110.805,44.73,10.34,2.01,8
60052667,-110.523,44.791,8.17,1.61,2
60052687,-110.795,44.737,10.17,1.06,3
60052697,-110.799,44.736,10.31,1.47,5
60052702,-110.807,44.73,7.12,1.38,6
60052717,-110.802,44.736,9.04,0.96,4
60052737,-110.805,44.727,9.74,1.91,6
60052752,-110.515,44.802,14.43,1.62,4
60052812,-110.505,44.831,9.6,1.98,3
60052837,-110.8,44.728,10.42,1.72,5
60052912,-110.55,44.475,5.52,1.59,5
60052957,-110.957,44.798,8.03,0.77,2
60053207,-110.78,44.747,8.22,1.38,4
60053227,-110.528,44.815,9.28,1.46,3
60053692,-110.615,44.398,3.83,2.18,9
60053707,-110.522,44.807,13.83,2.39,5
60053717,-110.533,44.817,12.11,1.76,5
60053722,-110.537,44.798,9.93,1.44,6
60053727,-110.53,44.808,9.35,2.01,5
60053822,-111.203,44.718,12.7,1.22,5
60053832,-110.775,44.757,10.04,1.41,4
60053837,-110.78,44.749,8.7,1.13,4
60053842,-110.541,44.808,9.38,1.6,5
60053882,-110.525,44.819,9.01,1.24,3
60053887,-110.984,44.621,9.64,0.88,4
60053902,-111.145,44.578,11.19,1.08,7
60054007,-110.802,44.734,7.69,0.67,3
60054022,-110.535,44.801,8.86,1.34,6
60054042,-110.776,44.742,9.55,1.78,8
60054097,-110.523,44.806,11.27,1.58,5
60054122,-110.985,44.826,8.73,0.87,5
60054147,-110.803,44.729,9.77,2.68,10
60054197,-110.806,44.734,8.94,0.89,3
60054272,-111.186,44.755,12.36,0.75,3
60054297,-110.535,44.803,8.57,1.29,6
60054317,-110.544,44.766,6.51,1.39,2
60054327,-110.275,44.804,7.59,1.68,8
60054392,-111.231,44.677,10.4,1.58,6
60054397,-111.235,44.676,11.57,1.34,4
60054462,-110.665,44.883,24.62,1.49,8
60054477,-111.102,44.755,11.42,0.56,4
60054557,-110.516,44.829,9.76,1.87,2
60054707,-110.784,44.741,8.84,1.45,6
60054807,-110.538,44.796,8.65,1.2,5
60054857,-110.792,44.752,9.37,1.65,7
60054877,-110.793,44.739,6.5,1.11,3
60054882,-110.781,44.758,10.87,1.65,7
60054917,-110.788,44.743,6.67,0.97,2
60054922,-110.79,44.745,10.47,1.78,8
60054927,-110.778,44.754,12.07,1.54,5
60054937,-110.794,44.739,6.56,0.73,2
60054957,-110.795,44.752,7.67,0.99,4
60054962,-110.794,44.741,6.06,0.97,2
60054967,-110.794,44.755,9.42,1.19,5
60054972,-110.788,44.756,9.53,1.57,8
60055012,-110.697,44.768,5.53,1.95,9
60055022,-110.789,44.75,10.07,1.44,5
60055027,-110.793,44.745,11.09,2.37,10
60055042,-110.799,44.747,6.9,1.31,7
60055052,-110.777,44.761,12.51,1.27,5
60055057,-110.883,44.833,6.11,1.35,4
60055082,-110.798,44.739,10.35,2.25,10
60055092,-110.792,44.75,10.95,0.78,2
60055097,-110.786,44.752,12.42,1.79,6
60055102,-110.805,44.748,10.73,1.56,8
60055177,-110.791,44.751,12.71,2.3,9
60055192,-110.793,44.747,11.61,1.65,8
60055257,-110.795,44.746,12.77,3.47,12
60055262,-110.783,44.756,10.55,1.75,5
60055267,-110.806,44.745,8.26,1.9,9
60055282,-110.776,44.759,12.19,1.38,6
60055292,-110.793,44.743,10.74,1.6,6
60055307,-110.778,44.755,15.58,0.96,4
60055312,-110.797,44.736,9.17,1.77,8
60055317,-110.785,44.739,10.6,1.2,6
60055322,-110.793,44.736,9.32,1.54,6
60055327,-110.779,44.752,12.59,1.27,4
60055347,-110.783,44.753,11.29,0.92,3
60055352,-110.798,44.751,9.32,1.31,5
60055362,-110.811,44.735,6.87,1.47,5
60055382,-110.802,44.747,9.8,2.38,10
60055387,-110.796,44.741,6.48,1.44,6
60055397,-110.792,44.749,11.48,1.63,8
60055402,-110.779,44.761,10.85,1.12,4
60055437,-110.79,44.749,11.01,2.0,10
60055442,-110.784,44.755,10.16,1.29,6
60055472,-110.794,44.741,8.99,1.6,8
60055497,-110.795,44.753,9.16,1.52,5
60055572,-110.788,44.753,12.21,0.68,3
60055592,-110.796,44.758,9.99,1.41,6
60055652,-110.534,44.725,7.56,2.19,3
60055677,-110.644,44.72,8.07,2.74,11
60055692,-110.65,44.728,7.44,1.51,5
60055727,-110.542,44.726,7.57,1.64,5
60055737,-110.532,44.733,8.68,1.22,6
60055752,-110.538,44.74,7.14,1.78,2
60055762,-110.537,44.727,7.75,1.74,7
60055767,-110.524,44.743,9.44,1.72,2
60055772,-110.532,44.718,7.88,1.33,4
60055832,-110.808,44.746,8.37,0.91,3
60055887,-110.541,44.724,7.18,1.92,2
60055922,-111.084,44.774,10.15,3.0,11
60055932,-110.785,44.736,5.19,1.23,2
60055987,-110.817,44.754,10.56,1.16,3
60056052,-110.511,44.825,8.66,1.94,2
60056062,-111.066,44.781,10.36,1.92,5
60056142,-110.795,44.746,10.07,1.48,5
60056152,-110.797,44.741,8.91,1.12,3
60056182,-110.79,44.749,10.0,1.07,2
60056197,-110.8,44.746,9.72,1.3,4
60056227,-111.093,44.772,9.36,1.59,5
60056237,-110.801,44.751,10.15,1.09,4
60056247,-110.811,44.749,9.42,1.53,4
60056257,-110.811,44.743,7.74,1.82,5
60056262,-110.81,44.743,9.92,1.97,5
60056272,-110.806,44.751,11.04,1.8,6
60056287,-110.812,44.743,8.32,1.61,5
60056292,-110.814,44.743,7.96,1.49,4
60056297,-110.808,44.749,9.97,1.14,2
60056307,-110.811,44.748,9.5,1.3,3
60056327,-110.816,44.742,8.65,1.57,5
60056332,-110.816,44.739,8.87,1.52,4
60056347,-111.1,44.775,8.81,2.09,7
60056492,-110.809,44.748,10.02,2.06,7
60056497,-110.804,44.745,9.8,2.37,8
60056502,-110.812,44.749,10.04,1.23,4
60056612,-110.795,44.752,12.15,2.15,6
60056717,-110.638,44.723,8.76,2.85,12
60056737,-110.793,44.743,8.44,1.08,3
60056742,-110.79,44.737,7.4,1.45,5
60056752,-110.787,44.744,10.04,1.65,5
60056757,-110.779,44.737,9.8,1.66,5
60056772,-111.091,44.774,9.23,1.18,4
60056777,-110.779,44.741,10.12,1.4,5
60056797,-110.785,44.742,8.73,1.61,6
60056877,-111.016,44.796,7.28,1.47,6
60056887,-111.095,44.764,8.78,2.15,6
60056912,-110.636,44.739,9.29,2.03,9
60056917,-110.643,44.735,7.27,1.48,6
60056997,-111.081,44.773,9.08,2.25,8
60057007,-111.085,44.776,10.12,2.46,5
60057037,-110.8,44.749,9.94,1.32,5
60057252,-110.779,44.747,10.28,1.09,4
60057257,-110.781,44.745,9.93,1.76,8
60057272,-110.802,44.753,10.51,1.44,5
60057282,-111.024,44.786,5.79,0.55,2
60057337,-110.778,44.746,7.33,1.23,5
60057362,-110.797,44.746,9.13,1.8,6
60057422,-110.811,44.803,6.69,0.98,4
60057427,-110.812,44.806,8.48,0.69,4
60057527,-110.779,44.744,7.75,1.75,5
60057882,-110.777,44.74,8.79,1.77,6
60057887,-110.777,44.736,12.24,2.88,9
60057892,-110.781,44.747,8.15,1.56,4
60057902,-110.782,44.746,8.65,1.41,5
60057912,-110.778,44.742,7.74,1.62,5
60057917,-110.778,44.744,8.99,2.01,7
60057922,-110.775,44.747,9.87,1.27,4
60057947,-110.773,44.734,9.99,1.72,6
60057957,-110.777,44.742,10.18,1.98,6
60057967,-110.783,44.748,9.31,1.66,6
60057977,-110.782,44.738,9.89,1.99,6
60058012,-110.527,44.802,9.5,2.03,10
60058082,-110.46,44.677,7.26,1.59,3
60058107,-110.777,44.742,6.87,1.36,5
60058152,-110.78,44.742,6.92,1.52,5
60058172,-110.778,44.739,7.01,1.5,3
60058262,-110.776,44.744,9.19,1.5,5
60058272,-110.773,44.746,8.13,1.67,5
60058317,-110.777,44.746,8.77,1.31,4
60058347,-110.782,44.746,9.92,1.69,3
60058432,-110.778,44.742,8.06,1.33,5
60058462,-110.776,44.743,8.2,1.5,6
60058532,-110.806,44.749,10.75,1.05,3
60058687,-110.638,44.794,7.44,1.73,8
60058712,-111.031,44.82,9.77,1.26,4
60058747,-110.782,44.739,9.96,0.75,2
60058757,-110.537,44.803,9.19,1.78,8
60058767,-110.658,44.838,13.45,1.32,4
60058962,-110.779,44.755,9.94,1.16,3
60058967,-110.788,44.745,8.04,2.06,10
60058977,-110.782,44.754,8.44,1.6,5
60058982,-110.783,44.748,8.98,1.42,5
60058987,-110.788,44.748,8.35,1.77,9
60058992,-110.78,44.747,8.55,1.64,7
60059327,-110.786,44.751,9.25,0.96,4
60059627,-110.769,44.75,11.02,2.09,8
60059637,-110.986,44.694,8.29,1.08,3
60059647,-110.533,44.832,9.14,1.76,3
60059657,-110.54,44.448,5.49,1.05,3
60059732,-110.789,44.736,8.52,1.21,4
60060212,-111.119,44.767,12.52,1.04,4
60060277,-110.781,44.759,9.82,1.94,6
60060322,-110.53,44.45,6.39,1.02,4
60060457,-110.781,44.765,9.51,1.99,8
60060472,-110.763,44.792,12.04,0.91,3
60060492,-110.781,44.785,9.53,0.65,3
60060507,-110.771,44.824,6.35,0.96,2
60060512,-110.766,44.827,8.12,1.69,5
60060527,-110.763,44.824,9.29,2.34,5
60060617,-110.78,44.751,9.9,2.29,11
60060627,-110.778,44.756,9.83,1.85,8
60060637,-110.78,44.751,9.81,2.32,11
60060642,-110.785,44.752,9.75,1.65,6
60060647,-110.77,44.825,6.3,1.8,7
60060717,-110.526,44.598,10.84,1.35,6
60060722,-110.522,44.615,10.84,1.78,2
60060802,-110.767,44.768,9.89,1.97,9
60060937,-110.41,44.574,4.68,1.1,3
60060942,-110.774,44.778,9.49,1.69,8
60060967,-110.444,44.246,5.56,1.4,4
60061217,-110.772,44.804,8.37,3.0,10
60061222,-110.77,44.818,6.02,2.08,6
60061297,-110.778,44.801,6.52,3.53,12
60061302,-110.768,44.826,5.95,2.17,6
60061312,-110.772,44.8,6.05,2.19,5
60061317,-110.773,44.808,6.32,1.93,5
60061322,-110.765,44.821,6.07,1.78,4
60061327,-110.774,44.801,8.19,2.48,6
60061367,-110.768,44.824,6.41,2.12,9
60061372,-110.822,44.872,9.24,1.51,3
60061402,-110.798,44.748,8.67,1.57,5
60061452,-110.69,44.773,5.92,1.8,4
60061487,-110.771,44.797,5.97,1.79,7
60061702,-110.676,44.787,6.07,2.97,10
60061737,-110.67,44.793,5.81,2.43,9
60061762,-110.691,44.779,5.56,1.31,5
60061787,-110.684,44.772,5.94,3.36,13
60061807,-110.683,44.773,5.52,2.01,8
60061822,-110.683,44.767,5.59,2.5,11
60061862,-110.709,44.785,6.08,1.44,2
60061867,-110.683,44.77,5.72,1.61,5
60061877,-110.686,44.764,5.96,2.02,3
60061882,-110.685,44.772,6.46,1.81,3
60061892,-110.688,44.762,5.97,2.65,12
60061897,-110.683,44.763,5.9,1.95,4
60061902,-110.665,44.796,5.75,2.64,10
60061907,-110.688,44.77,6.39,3.55,13
60061912,-110.682,44.757,3.79,1.85,5
60061917,-110.709,44.782,5.84,2.08,6
60061927,-110.675,44.774,6.12,1.93,6
60061937,-110.725,44.776,6.08,1.41,4
60061942,-110.723,44.765,4.67,1.67,6
60061952,-110.715,44.761,5.88,2.93,12
60061957,-110.724,44.766,5.49,2.27,3
60061967,-110.673,44.724,6.98,1.88,4
60061972,-110.686,44.773,5.25,1.75,6
60061987,-110.677,44.776,5.74,1.75,4
60061997,-110.716,44.772,5.19,1.92,3
60062012,-110.678,44.777,6.34,1.68,6
60062022,-110.679,44.774,5.97,2.13,10
60062032,-110.705,44.788,7.12,3.36,6
60062042,-110.711,44.767,4.0,1.55,3
60062047,-110.678,44.77,5.56,1.78,8
60062062,-110.728,44.765,8.56,2.39,6
60062077,-110.781,44.779,6.65,1.6,6
60062087,-110.717,44.774,5.58,1.8,8
60062092,-110.686,44.774,6.15,1.65,5
60062107,-110.712,44.775,7.66,1.47,5
60062112,-110.711,44.773,5.91,1.67,7
60062127,-110.679,44.767,6.64,1.98,10
60062142,-110.686,44.783,5.54,1.54,4
60062147,-110.713,44.779,5.8,1.84,8
60062157,-110.724,44.766,5.95,2.34,10
60062167,-110.692,44.725,4.22,1.72,2
60062177,-110.716,44.776,5.42,1.64,3
60062187,-110.718,44.775,6.04,2.06,4
60062192,-110.711,44.769,5.36,2.28,4
60062197,-110.713,44.777,7.08,2.69,12
60062202,-110.719,44.764,6.46,2.86,11
60062217,-110.717,44.781,6.61,1.92,8
60062252,-110.785,44.784,7.25,1.25,5
60062257,-110.71,44.784,6.05,1.95,7
60062287,-110.68,44.76,3.51,1.6,3
60062347,-110.582,44.498,7.48,1.3,4
60062402,-110.769,44.744,8.61,1.5,6
60062422,-110.686,44.787,5.79,1.65,7
60062437,-110.647,44.758,5.57,1.33,4
60062442,-110.682,44.787,5.84,1.55,6
60062447,-110.747,44.567,6.58,0.87,2
60062452,-110.762,44.741,10.12,1.71,5
60062462,-110.746,44.566,9.68,0.74,2
60062467,-110.737,44.565,9.66,1.03,4
60062477,-110.746,44.569,8.11,0.8,3
60062487,-110.771,44.734,6.53,1.23,4
60062497,-110.371,44.598,7.21,1.56,2
60062502,-110.66,44.748,5.12,2.12,6
60062537,-110.66,44.744,5.54,1.19,3
60062542,-110.653,44.776,5.68,1.72,4
60062547,-110.665,44.761,5.8,1.36,5
60062557,-110.659,44.767,5.77,2.27,3
60062562,-110.661,44.761,5.79,1.77,8
60062567,-110.659,44.769,5.67,2.2,9
60062577,-110.657,44.762,6.59,2.41,5
60062582,-110.661,44.756,6.1,2.18,10
60062592,-110.66,44.764,5.1,1.94,7
60062607,-110.678,44.748,4.61,1.68,5
60062617,-110.659,44.761,5.94,1.59,5
60062622,-110.657,44.774,6.12,2.11,6
60062627,-110.66,44.75,5.79,1.27,3
60062642,-110.662,44.762,5.95,1.92,4
60062647,-110.656,44.751,5.64,3.13,11
60062652,-110.648,44.775,6.4,2.13,10
60062657,-110.659,44.755,5.9,1.91,10
60062672,-110.687,44.778,6.0,1.82,7
60062717,-110.766,44.745,10.04,1.29,2
60062762,-110.766,44.741,7.54,1.1,3
60062767,-110.766,44.734,7.01,1.57,4
60062777,-110.773,44.744,7.82,1.58,3
60062782,-110.766,44.746,10.07,1.93,8
60062847,-110.676,44.774,5.82,2.03,3
60062937,-110.77,44.737,7.09,1.62,7
60062952,-110.99,44.843,11.33,2.06,8
60063142,-110.766,44.746,9.58,2.06,6
60063177,-110.775,44.758,11.61,1.43,7
60063187,-111.141,44.526,16.38,2.52,5
60063192,-111.126,44.522,14.5,0.81,3
60063327,-110.769,44.823,7.58,1.74,7
60063352,-111.231,44.745,12.33,0.68,4
60063402,-110.769,44.767,8.47,1.48,4
60063452,-110.767,44.82,5.82,1.37,5
60063482,-110.771,44.739,9.56,2.09,6
60063512,-110.773,44.743,7.79,1.58,3
60063537,-110.772,44.805,6.6,2.38,12
60063552,-110.773,44.728,7.06,2.84,12
60063557,-110.771,44.727,6.85,2.49,12
60063562,-110.772,44.737,9.55,2.14,11
60063572,-110.768,44.738,7.11,1.65,8
60063577,-110.765,44.744,10.04,1.33,5
60063582,-110.771,44.739,7.14,1.31,5
60063592,-110.77,44.745,9.77,1.58,7
60063597,-110.765,44.745,9.08,1.65,7
60063607,-110.772,44.823,6.47,1.39,6
60063612,-110.78,44.794,6.06,1.8,8
60063632,-110.774,44.821,6.05,1.52,7
60063642,-110.769,44.739,6.86,1.38,5
60063662,-110.768,44.741,8.33,1.65,8
60063672,-110.78,44.816,6.1,0.86,3
60063727,-110.728,44.807,6.5,0.92,2
60063732,-110.727,44.802,6.45,0.93,2
60063742,-110.73,44.791,6.79,1.19,4
60063752,-110.712,44.806,6.62,1.21,2
60063772,-110.722,44.804,6.5,1.43,6
60063792,-110.72,44.806,6.68,1.39,5
60063797,-110.718,44.806,6.48,1.14,5
60063807,-110.717,44.806,6.71,1.15,4
60063837,-110.761,44.821,6.41,1.59,4
60063852,-110.729,44.693,9.11,1.51,2
60063877,-110.727,44.696,10.84,1.61,5
60063917,-110.774,44.813,6.52,1.56,4
60063927,-110.773,44.747,9.3,1.55,8
60063952,-110.761,44.742,10.28,2.39,10
60063977,-110.445,44.693,8.96,1.35,3
60064037,-110.436,44.65,7.18,2.67,11
60064052,-110.78,44.758,10.38,1.4,4
60064077,-110.774,44.764,11.9,1.4,3
60064292,-110.758,44.819,6.33,1.29,6
60064342,-110.776,44.752,11.22,1.34,3
60064347,-110.77,44.826,6.44,1.95,4
60064392,-110.782,44.754,9.49,1.61,7
60064742,-111.022,44.782,7.84,1.03,5
60064897,-110.799,44.823,6.08,1.2,3
60065162,-110.994,44.82,8.42,0.55,3
60065267,-110.776,44.732,6.61,1.31,5
60065362,-110.637,44.709,9.14,1.64,6
60065482,-110.846,44.401,5.8,1.69,5
60065512,-110.857,44.393,8.41,2.05,6
60065517,-110.855,44.397,8.93,1.8,5
60065532,-110.775,44.734,9.1,1.19,3
60065537,-111.085,44.715,15.95,1.69,6
60065572,-111.071,44.721,15.69,1.12,3
60065587,-111.069,44.722,10.95,0.58,2
60065682,-111.121,44.76,6.53,0.59,2
60065912,-110.532,44.789,6.77,1.93,3
60065977,-110.52,44.791,7.83,1.19,3
60065997,-110.757,44.75,13.34,1.56,5
60066282,-110.974,44.82,12.13,1.28,5
60066422,-110.979,44.812,10.73,1.0,3
60066507,-111.04,44.699,9.2,1.55,5
60066812,-110.903,44.562,13.07,1.13,6
60066907,-111.092,44.732,13.63,0.65,4
60066957,-110.997,44.82,9.08,0.67,5
60067042,-110.669,44.627,7.44,1.96,3
60067052,-110.772,44.76,10.09,1.23,4
60067137,-111.12,44.495,15.29,1.49,4
60067522,-110.549,44.464,7.32,1.49,3
60067542,-110.552,44.46,8.08,1.78,8
60067547,-110.552,44.461,8.19,1.93,8
60067727,-111.019,44.397,13.43,0.8,3
60067827,-111.451,44.84,13.71,1.52,5
60067862,-110.785,44.239,6.86,2.06,9
60067882,-110.784,44.238,6.54,1.48,4
60067902,-110.787,44.238,9.37,1.73,7
60067922,-110.788,44.238,9.61,1.84,9
60068152,-110.757,44.823,8.37,1.84,8
60068157,-110.764,44.819,7.2,1.45,6
60068197,-110.762,44.805,6.44,1.6,5
60068237,-110.76,44.824,8.12,1.12,5
60068752,-110.823,44.8,6.79,0.52,2
60068757,-110.762,44.804,6.18,1.46,4
60068902,-110.759,44.806,6.62,1.15,5
60068907,-110.758,44.825,6.15,1.91,9
60068912,-110.766,44.814,6.39,1.9,5
60068922,-110.764,44.823,6.29,1.69,5
60068992,-110.763,44.827,6.01,2.14,7
60069042,-111.147,44.74,15.47,0.73,4
60069127,-110.758,44.822,7.51,1.96,7
60069192,-110.351,44.616,6.12,1.52,2
60069212,-110.761,44.827,6.14,1.01,5
60069307,-110.982,44.821,8.98,0.98,6
60069502,-111.416,44.798,11.49,1.83,6
60069597,-110.767,44.782,12.18,1.53,6
60069607,-110.768,44.783,11.11,1.47,7
60069617,-110.767,44.784,11.47,1.39,5
60069622,-110.769,44.78,12.74,0.98,4
60069832,-110.469,44.67,8.06,0.91,3
60069872,-111.179,44.731,11.8,1.14,4
60069877,-111.046,44.754,10.39,2.17,9
60070007,-111.211,44.799,12.89,1.18,3
60070092,-111.138,44.589,11.09,1.5,6
60070207,-110.74,44.586,9.84,1.95,8
60070212,-110.739,44.587,10.19,1.54,7
60070217,-110.752,44.571,6.68,0.66,4
60070222,-110.738,44.589,10.06,1.64,7
60070227,-110.742,44.582,9.25,0.73,4
60070262,-110.744,44.577,7.57,1.42,7
60070267,-110.754,44.577,9.46,0.94,3
60070272,-110.746,44.578,7.76,0.75,4
60070292,-110.737,44.579,8.25,0.68,4
60070297,-110.745,44.583,9.87,1.28,6
60070302,-110.744,44.581,8.37,0.91,5
60070312,-110.74,44.582,8.77,1.14,7
60070317,-110.741,44.579,9.09,0.62,3
60070322,-110.747,44.575,7.0,0.47,3
60070437,-111.127,44.736,14.88,1.09,4
60070572,-110.765,44.787,6.73,2.59,11
60070577,-110.751,44.826,8.76,1.39,5
60070582,-110.767,44.788,6.25,1.21,4
60070592,-110.762,44.828,8.44,1.06,4
60070637,-110.757,44.815,6.86,1.36,4
60070642,-110.769,44.785,6.5,2.76,11
60070647,-110.759,44.818,8.9,1.11,4
60070652,-110.772,44.798,7.08,1.3,4
60070657,-110.761,44.802,6.53,1.73,5
60070662,-110.745,44.834,7.83,1.07,4
60070682,-110.763,44.798,6.4,1.63,5
60070712,-110.768,44.795,6.37,1.2,4
60070722,-110.76,44.81,6.59,1.67,4
60070727,-110.776,44.791,6.68,3.48,11
60070737,-110.769,44.794,7.64,1.18,4
60070742,-110.766,44.786,6.42,2.15,8
60070762,-110.766,44.791,6.48,1.06,3
60070777,-110.765,44.792,6.47,1.13,3
60070787,-110.769,44.798,6.4,1.79,6
60070792,-110.766,44.802,6.62,1.22,3
60070802,-110.772,44.798,7.67,2.41,7
60070807,-110.764,44.791,6.11,2.37,7
60070812,-110.767,44.8,6.66,0.98,3
60070827,-110.761,44.801,6.41,1.18,3
60070832,-110.764,44.787,6.83,2.06,8
60070837,-110.765,44.787,6.79,2.04,7
60070842,-110.764,44.788,6.76,1.74,5
60070847,-110.762,44.789,6.54,1.48,5
60070852,-110.77,44.805,7.26,1.13,4
60070862,-110.767,44.797,6.42,1.88,8
60070877,-110.77,44.79,6.24,1.1,4
60070887,-110.754,44.801,7.55,1.39,4
60070902,-110.76,44.792,6.32,1.49,4
60070922,-110.769,44.796,6.56,1.57,6
60070947,-110.767,44.806,9.44,1.44,5
60070952,-111.039,44.755,9.63,1.17,3
60070967,-110.769,44.791,6.97,1.85,6
60070977,-110.755,44.801,8.02,1.42,5
60070997,-110.748,44.812,9.77,1.51,5
60071002,-110.752,44.81,9.53,1.52,4
60071012,-110.77,44.782,6.69,1.72,8
60071017,-110.731,44.84,9.65,1.45,3
60071042,-110.768,44.781,6.47,2.03,6
60071047,-110.77,44.788,6.43,2.26,7
60071092,-110.768,44.784,6.86,2.42,7
60071097,-110.751,44.806,10.17,2.04,5
60071117,-110.757,44.8,6.83,1.26,2
60071152,-110.76,44.787,6.63,1.33,3
60071167,-110.751,44.806,9.36,1.62,3
60071182,-110.749,44.813,9.37,1.5,5
60071187,-110.759,44.791,6.83,1.21,3
60071202,-110.766,44.796,12.26,3.38,9
60071207,-110.756,44.788,6.7,2.38,7
