Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN,halfAmpH,CatMag,H,GoodDep
50248200,2001-11-24,19:55:43.34,44.696000000000005,-110.71799999999999,7.53,0.81,1.12,2,4.0,0.8,0.6,WY,YMR,HH,44.66867,-110.965,2.149,19.8,21.2369,0.41,-0.38,0.25096999999999997,mm,,2.0,0.24374,mm,,2.0,0.12367750000000001,0.81,0.531208499336,True
50248205,2001-11-24,19:56:17.96,44.696000000000005,-110.71799999999999,7.57,0.97,0.88,2,4.0,0.6,0.5,US,LKWY,BH,44.5652,-110.4,2.424,29.2,30.2745,1.37,0.06,0.37172,mm,,2.0,0.27184,mm,,2.0,0.16089,0.97,0.5284015852049999,True
50248205,2001-11-24,19:56:17.96,44.696000000000005,-110.71799999999999,7.57,0.97,0.88,2,4.0,0.6,0.5,WY,YMR,HH,44.66867,-110.965,2.149,19.8,21.2514,0.57,-0.38,0.35611,mm,,2.0,0.36145,mm,,2.0,0.17939000000000002,0.97,0.5284015852049999,True
50248470,2001-12-01,16:16:11.39,44.663999999999994,-110.016,10.56,2.6,3.34,5,14.0,1.0,2.0,US,BOZ,BH,45.59697,-111.62966999999999,1.589,163.9,164.21400000000003,2.97,0.0,0.8209700000000001,mm,,2.0,1.0572,mm,,2.0,0.46954250000000003,2.6,1.32575757576,True
50248470,2001-12-01,16:16:11.39,44.663999999999994,-110.016,10.56,2.6,3.34,5,14.0,1.0,2.0,US,LKWY,BH,44.5652,-110.4,2.424,32.4,34.2112,2.61,0.06,6.8971,mm,,2.0,4.4364,mm,,2.0,2.833375,2.6,1.32575757576,True
50248470,2001-12-01,16:16:11.39,44.663999999999994,-110.016,10.56,2.6,3.34,5,14.0,1.0,2.0,WY,YMR,HH,44.66867,-110.965,2.149,75.3,76.0577,2.31,-0.38,1.3977,mm,,2.0,1.3615,mm,,2.0,0.6898,2.6,1.32575757576,True
50249690,2001-12-11,02:40:41.25,44.637,-111.23899999999999,12.05,1.8,1.8,2,8.0,0.7,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,111.0,111.609,2.02,0.0,0.15165,mm,,2.0,0.17807,mm,,2.0,0.08242999999999999,1.8,0.663900414938,True
50249690,2001-12-11,02:40:41.25,44.637,-111.23899999999999,12.05,1.8,1.8,2,8.0,0.7,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,38.2,40.1443,1.94,0.0,0.49681000000000003,mm,,2.0,0.8854,mm,,2.0,0.3455525,1.8,0.663900414938,True
50249690,2001-12-11,02:40:41.25,44.637,-111.23899999999999,12.05,1.8,1.8,2,8.0,0.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,22.0,25.1558,1.52,-0.38,2.6262,mm,,2.0,3.7831,mm,,2.0,1.602325,1.8,0.663900414938,True
50249700,2001-12-11,03:59:10.51,44.637,-111.238,12.06,1.97,1.89,2,8.0,0.7,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,111.0,111.61,2.14,0.0,0.22483000000000003,mm,,2.0,0.2104,mm,,2.0,0.1088075,1.97,0.663349917081,True
50249700,2001-12-11,03:59:10.51,44.637,-111.238,12.06,1.97,1.89,2,8.0,0.7,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,38.1,40.0522,2.18,0.0,1.1141,mm,,2.0,1.2719,mm,,2.0,0.5965,1.97,0.663349917081,True
50249700,2001-12-11,03:59:10.51,44.637,-111.238,12.06,1.97,1.89,2,8.0,0.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,21.9,25.0733,1.77,-0.38,4.4403,mm,,2.0,6.8026,mm,,2.0,2.810725,1.97,0.663349917081,True
50250800,2001-12-21,20:12:08.79,44.638000000000005,-111.242,11.83,2.51,2.39,3,8.0,0.5,0.6,US,BOZ,BH,45.59697,-111.62966999999999,1.589,110.9,111.486,2.78,0.0,0.94683,mm,,2.0,0.9634799999999999,mm,,2.0,0.4775775,2.51,0.6762468300929999,True
50250800,2001-12-21,20:12:08.79,44.638000000000005,-111.242,11.83,2.51,2.39,3,8.0,0.5,0.6,US,LKWY,BH,44.5652,-110.4,2.424,67.3,68.4065,2.35,0.06,0.5824,mm,,2.0,0.66118,mm,,2.0,0.310895,2.51,0.6762468300929999,True
50250800,2001-12-21,20:12:08.79,44.638000000000005,-111.242,11.83,2.51,2.39,3,8.0,0.5,0.6,WY,YMR,HH,44.66867,-110.965,2.149,22.2,25.2257,2.4,-0.38,21.268,mm,,2.0,26.311,mm,,2.0,11.89475,2.51,0.6762468300929999,True
50251585,2001-12-31,07:11:05.89,44.678999999999995,-110.785,6.52,1.1,1.39,2,7.0,1.0,0.4,US,LKWY,BH,44.5652,-110.4,2.424,33.1,33.8205,1.35,0.06,0.23269,mm,,2.0,0.15453,mm,,2.0,0.096805,1.1,1.0736196319,True
50251585,2001-12-31,07:11:05.89,44.678999999999995,-110.785,6.52,1.1,1.39,2,7.0,1.0,0.4,WY,YMR,HH,44.66867,-110.965,2.149,14.3,15.7786,0.85,-0.38,0.92715,mm,,2.0,0.77407,mm,,2.0,0.42530500000000004,1.1,1.0736196319,True
50253895,2002-02-18,10:09:02.11,44.106,-110.367,6.06,1.73,1.72,2,22.0,1.1,1.9,US,LKWY,BH,44.5652,-110.4,2.424,51.1,51.5097,2.08,0.06,0.5473100000000001,mm,,2.0,0.49444,mm,,2.0,0.2604375,1.73,3.6303630363,False
50253895,2002-02-18,10:09:02.11,44.106,-110.367,6.06,1.73,1.72,2,22.0,1.1,1.9,WY,YMR,HH,44.66867,-110.965,2.149,78.6,78.8449,1.38,-0.38,0.14117000000000002,mm,,2.0,0.15077000000000002,mm,,2.0,0.07298500000000001,1.73,3.6303630363,False
50254330,2002-03-09,02:50:52.76,44.45,-110.6,3.62,2.49,2.63,4,2.0,0.5,0.2,US,BOZ,BH,45.59697,-111.62966999999999,1.589,151.2,151.234,2.02,0.0,0.09998,mm,,2.0,0.10770999999999999,mm,,2.0,0.0519225,2.49,0.552486187845,True
50254330,2002-03-09,02:50:52.76,44.45,-110.6,3.62,2.49,2.63,4,2.0,0.5,0.2,US,LKWY,BH,44.5652,-110.4,2.424,20.4,20.796999999999997,2.98,0.06,39.159,mm,,2.0,27.331,mm,,2.0,16.6225,2.49,0.552486187845,True
50254330,2002-03-09,02:50:52.76,44.45,-110.6,3.62,2.49,2.63,4,2.0,0.5,0.2,WY,YMR,HH,44.66867,-110.965,2.149,37.9,38.0869,2.61,-0.38,8.0709,mm,,2.0,7.4817,mm,,2.0,3.88815,2.49,0.552486187845,True
50254560,2002-03-19,01:21:08.01,44.68899999999999,-110.721,7.84,1.0,0.84,2,4.0,0.6,0.5,US,LKWY,BH,44.5652,-110.4,2.424,29.0,30.1545,1.31,0.06,0.33555999999999997,mm,,2.0,0.23154,mm,,2.0,0.141775,1.0,0.510204081633,True
50254560,2002-03-19,01:21:08.01,44.68899999999999,-110.721,7.84,1.0,0.84,2,4.0,0.6,0.5,WY,YMR,HH,44.66867,-110.965,2.149,19.5,21.0731,0.68,-0.38,0.47006000000000003,mm,,2.0,0.45552,mm,,2.0,0.231395,1.0,0.510204081633,True
50254565,2002-03-19,01:26:17.35,44.68600000000001,-110.71799999999999,8.46,1.9,1.78,2,4.0,0.7,0.3,US,LKWY,BH,44.5652,-110.4,2.424,28.6,29.948,2.21,0.06,2.6177,mm,,2.0,1.8442,mm,,2.0,1.115475,1.9,0.472813238771,True
50254565,2002-03-19,01:26:17.35,44.68600000000001,-110.71799999999999,8.46,1.9,1.78,2,4.0,0.7,0.3,WY,YMR,HH,44.66867,-110.965,2.149,19.7,21.499000000000002,1.59,-0.38,3.7277,mm,,2.0,3.7616,mm,,2.0,1.872325,1.9,0.472813238771,True
50254870,2002-03-29,03:40:01.94,44.638999999999996,-110.744,7.48,1.12,1.17,2,9.0,0.7,0.6,US,LKWY,BH,44.5652,-110.4,2.424,28.5,29.5757,1.08,0.06,0.19996,mm,,2.0,0.13430999999999998,mm,,2.0,0.08356749999999999,1.12,1.2032085561499999,True
50254870,2002-03-29,03:40:01.94,44.638999999999996,-110.744,7.48,1.12,1.17,2,9.0,0.7,0.6,WY,YMR,HH,44.66867,-110.965,2.149,17.8,19.366,1.16,-0.38,1.091,mm,,2.0,1.6498,mm,,2.0,0.6852,1.12,1.2032085561499999,True
50254925,2002-03-29,08:21:16.25,44.644,-110.73899999999999,7.2,1.07,1.01,2,9.0,1.0,0.6,US,LKWY,BH,44.5652,-110.4,2.424,28.3,29.309,1.11,0.06,0.21456999999999998,mm,,2.0,0.13883,mm,,2.0,0.08835,1.07,1.25,True
50254925,2002-03-29,08:21:16.25,44.644,-110.73899999999999,7.2,1.07,1.01,2,9.0,1.0,0.6,WY,YMR,HH,44.66867,-110.965,2.149,18.1,19.535,1.02,-0.38,0.72943,mm,,2.0,1.2916,mm,,2.0,0.5052575,1.07,1.25,True
50255160,2002-04-06,05:32:53.44,44.729,-111.259,13.91,1.51,1.44,2,3.0,0.4,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,100.7,101.601,1.72,0.0,0.12359,mm,,2.0,0.08438999999999999,mm,,2.0,0.051995000000000006,1.51,0.21567217828899998,True
50255160,2002-04-06,05:32:53.44,44.729,-111.259,13.91,1.51,1.44,2,3.0,0.4,0.5,MB,BUT,EL,46.010834,-112.55666000000001,1.758,175.0,175.533,1.77,-0.23,0.07962000000000001,mm,,2.0,0.07962000000000001,mm,,2.0,0.039810000000000005,1.51,0.21567217828899998,True
50255160,2002-04-06,05:32:53.44,44.729,-111.259,13.91,1.51,1.44,2,3.0,0.4,0.5,WY,YMR,HH,44.66867,-110.965,2.149,24.2,27.9874,1.25,-0.38,1.2066,mm,,2.0,0.9571700000000001,mm,,2.0,0.5409425,1.51,0.21567217828899998,True
50256785,2002-05-28,12:08:51.27,44.678999999999995,-110.79700000000001,6.07,1.77,1.67,2,6.0,0.9,0.3,US,BOZ,BH,45.59697,-111.62966999999999,1.589,121.3,121.432,1.87,0.0,0.10630999999999999,mm,,2.0,0.13065,mm,,2.0,0.05924,1.77,0.9884678747939999,True
50256785,2002-05-28,12:08:51.27,44.678999999999995,-110.79700000000001,6.07,1.77,1.67,2,6.0,0.9,0.3,US,LKWY,BH,44.5652,-110.4,2.424,33.9,34.5164,1.94,0.06,0.9716,mm,,2.0,0.5561699999999999,mm,,2.0,0.3819425,1.77,0.9884678747939999,True
50256785,2002-05-28,12:08:51.27,44.678999999999995,-110.79700000000001,6.07,1.77,1.67,2,6.0,0.9,0.3,WY,YMR,HH,44.66867,-110.965,2.149,13.4,14.7728,1.59,-0.38,4.5445,mm,,2.0,4.8905,mm,,2.0,2.35875,1.77,0.9884678747939999,True
50258110,2002-07-20,09:05:52.85,44.68600000000001,-110.665,7.05,0.57,0.68,2,3.0,0.7,0.5,US,LKWY,BH,44.5652,-110.4,2.424,25.0,26.0933,0.7,0.06,0.12208,mm,,2.0,0.09802000000000001,mm,,2.0,0.055025,0.57,0.425531914894,True
50258110,2002-07-20,09:05:52.85,44.68600000000001,-110.665,7.05,0.57,0.68,2,3.0,0.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,23.8,24.8649,0.43,-0.38,0.12,mm,,2.0,0.20195,mm,,2.0,0.0804875,0.57,0.425531914894,True
50258415,2002-07-27,05:06:50.10,44.693000000000005,-110.71600000000001,7.61,0.78,1.26,2,4.0,0.7,0.6,US,LKWY,BH,44.5652,-110.4,2.424,28.8,29.8996,1.17,0.06,0.21745,mm,,2.0,0.19478,mm,,2.0,0.10305750000000001,0.78,0.5256241787120001,True
50258415,2002-07-27,05:06:50.10,44.693000000000005,-110.71600000000001,7.61,0.78,1.26,2,4.0,0.7,0.6,WY,YMR,HH,44.66867,-110.965,2.149,19.9,21.3591,0.39,-0.38,0.24188,mm,,2.0,0.23248000000000002,mm,,2.0,0.11859000000000001,0.78,0.5256241787120001,True
50258660,2002-08-06,22:36:05.44,44.618,-111.09200000000001,12.74,2.01,2.12,3,2.0,0.6,0.4,US,BOZ,BH,45.59697,-111.62966999999999,1.589,116.7,117.34899999999999,2.3,0.0,0.34452,mm,,2.0,0.28603,mm,,2.0,0.1576375,2.01,0.156985871272,True
50258660,2002-08-06,22:36:05.44,44.618,-111.09200000000001,12.74,2.01,2.12,3,2.0,0.6,0.4,US,LKWY,BH,44.5652,-110.4,2.424,55.3,56.8452,1.93,0.06,0.30359,mm,,2.0,0.28562,mm,,2.0,0.1473025,2.01,0.156985871272,True
50258660,2002-08-06,22:36:05.44,44.618,-111.09200000000001,12.74,2.01,2.12,3,2.0,0.6,0.4,WY,YMR,HH,44.66867,-110.965,2.149,11.5,17.2736,1.82,-0.38,10.049,mm,,2.0,10.033999999999999,mm,,2.0,5.02075,2.01,0.156985871272,True
50259610,2002-09-12,01:14:23.85,44.437,-110.594,2.84,0.91,0.71,2,0.0,0.4,0.7,US,LKWY,BH,44.5652,-110.4,2.424,21.0,21.2521,1.05,0.06,0.42523,mm,,2.0,0.34842,mm,,2.0,0.1934125,0.91,0.0,True
50259610,2002-09-12,01:14:23.85,44.437,-110.594,2.84,0.91,0.71,2,0.0,0.4,0.7,WY,YMR,HH,44.66867,-110.965,2.149,39.1,39.2141,0.77,-0.38,0.10522999999999999,mm,,2.0,0.12064000000000001,mm,,2.0,0.0564675,0.91,0.0,True
50259860,2002-09-18,16:47:36.67,44.696000000000005,-110.67,7.47,0.76,1.09,2,2.0,0.8,0.6,US,LKWY,BH,44.5652,-110.4,2.424,25.9,27.0763,0.87,0.06,0.15495,mm,,2.0,0.16818,mm,,2.0,0.08078250000000001,0.76,0.267737617135,True
50259860,2002-09-18,16:47:36.67,44.696000000000005,-110.67,7.47,0.76,1.09,2,2.0,0.8,0.6,WY,YMR,HH,44.66867,-110.965,2.149,23.6,24.7994,0.65,-0.38,0.18799000000000002,mm,,2.0,0.3536,mm,,2.0,0.1353975,0.76,0.267737617135,True
50259865,2002-09-18,18:50:07.81,44.864,-111.492,12.92,2.2,2.08,2,26.0,1.6,0.8,US,BOZ,BH,45.59697,-111.62966999999999,1.589,82.1,83.0475,2.22,0.0,0.45873,mm,,2.0,0.38493,mm,,2.0,0.21091500000000002,2.2,2.0123839009299997,False
50259865,2002-09-18,18:50:07.81,44.864,-111.492,12.92,2.2,2.08,2,26.0,1.6,0.8,MB,BUT,EL,46.010834,-112.55666000000001,1.758,152.2,152.727,2.27,-0.23,0.31698000000000004,mm,,2.0,0.31698000000000004,mm,,2.0,0.15849000000000002,2.2,2.0123839009299997,False
50261565,2002-10-25,13:48:09.95,44.456,-110.619,3.36,1.65,1.66,2,3.0,0.7,0.3,US,LKWY,BH,44.5652,-110.4,2.424,21.3,21.6335,1.9,0.06,3.5363,mm,,2.0,1.9802,mm,,2.0,1.379125,1.65,0.8928571428569999,True
50261565,2002-10-25,13:48:09.95,44.456,-110.619,3.36,1.65,1.66,2,3.0,0.7,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,17.2,17.5834,1.71,0.0,3.2702,mm,,2.0,1.8967,mm,,2.0,1.291725,1.65,0.8928571428569999,True
50261565,2002-10-25,13:48:09.95,44.456,-110.619,3.36,1.65,1.66,2,3.0,0.7,0.3,WY,YMR,HH,44.66867,-110.965,2.149,36.2,36.3697,1.4,-0.38,0.50242,mm,,2.0,0.70525,mm,,2.0,0.3019175,1.65,0.8928571428569999,True
50261985,2002-11-03,23:14:45.48,44.464,-110.602,3.66,2.58,2.54,2,3.0,0.6,0.2,US,LKWY,BH,44.5652,-110.4,2.424,19.6,20.021,2.92,0.06,41.5612,mm,,2.0,16.3754,mm,,2.0,14.48415,2.58,0.8196721311480001,True
50261985,2002-11-03,23:14:45.48,44.464,-110.602,3.66,2.58,2.54,2,3.0,0.6,0.2,WY,YMR,HH,44.66867,-110.965,2.149,36.7,36.8971,2.23,-0.38,3.6286,mm,,2.0,4.61536,mm,,2.0,2.0609900000000003,2.58,0.8196721311480001,True
50262225,2002-11-04,00:06:49.09,44.718999999999994,-110.302,4.89,2.36,2.02,2,5.0,0.9,0.6,US,LKWY,BH,44.5652,-110.4,2.424,18.8,19.5366,2.44,0.06,9.594380000000001,mm,,2.0,9.619480000000001,mm,,2.0,4.803465,2.36,1.02249488753,True
50262225,2002-11-04,00:06:49.09,44.718999999999994,-110.302,4.89,2.36,2.02,2,5.0,0.9,0.6,WY,YMR,HH,44.66867,-110.965,2.149,52.9,53.1395,2.27,-0.38,1.6543599999999998,mm,,2.0,1.9054799999999998,mm,,2.0,0.8899600000000001,2.36,1.02249488753,True
50262230,2002-11-04,00:10:45.91,44.428000000000004,-111.035,11.64,2.04,1.73,2,16.0,1.1,0.7,US,LKWY,BH,44.5652,-110.4,2.424,52.8,54.1607,2.17,0.06,0.45121999999999995,mm,,2.0,0.58049,mm,,2.0,0.25792750000000003,2.04,1.37457044674,True
50262230,2002-11-04,00:10:45.91,44.428000000000004,-111.035,11.64,2.04,1.73,2,16.0,1.1,0.7,WY,YMR,HH,44.66867,-110.965,2.149,27.3,29.7367,1.91,-0.38,5.12941,mm,,2.0,4.78506,mm,,2.0,2.4786175,2.04,1.37457044674,True
50262740,2002-11-04,03:33:36.40,44.431000000000004,-110.816,3.28,1.85,1.81,2,3.0,0.6,0.3,US,LKWY,BH,44.5652,-110.4,2.424,36.3,36.4885,2.14,0.06,1.43016,mm,,2.0,1.00177,mm,,2.0,0.6079825,1.85,0.914634146341,True
50262740,2002-11-04,03:33:36.40,44.431000000000004,-110.816,3.28,1.85,1.81,2,3.0,0.6,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,2.8,4.53863,2.22,0.0,15.0531,mm,,2.0,11.4882,mm,,2.0,6.635325,1.85,0.914634146341,True
50262740,2002-11-04,03:33:36.40,44.431000000000004,-110.816,3.28,1.85,1.81,2,3.0,0.6,0.3,WY,YMR,HH,44.66867,-110.965,2.149,29.0,29.201999999999998,1.55,-0.38,1.2013200000000002,mm,,2.0,1.48011,mm,,2.0,0.6703574999999999,1.85,0.914634146341,True
50262770,2002-11-04,03:51:56.60,44.708999999999996,-110.64399999999999,6.77,1.77,1.73,2,3.0,1.1,0.7,US,LKWY,BH,44.5652,-110.4,2.424,25.1,26.1106,1.94,0.06,2.38587,mm,,2.0,1.40434,mm,,2.0,0.9475524999999999,1.77,0.443131462334,True
50262770,2002-11-04,03:51:56.60,44.708999999999996,-110.64399999999999,6.77,1.77,1.73,2,3.0,1.1,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,32.4,33.1607,1.76,0.0,0.81752,mm,,2.0,1.00771,mm,,2.0,0.4563075,1.77,0.443131462334,True
50262770,2002-11-04,03:51:56.60,44.708999999999996,-110.64399999999999,6.77,1.77,1.73,2,3.0,1.1,0.7,WY,YMR,HH,44.66867,-110.965,2.149,25.8,26.7117,1.6,-0.38,1.98265,mm,,2.0,2.85183,mm,,2.0,1.20862,1.77,0.443131462334,True
50262850,2002-11-04,04:15:51.73,44.426,-110.796,1.11,2.19,2.26,3,4.0,0.2,0.5,US,LKWY,BH,44.5652,-110.4,2.424,35.1,35.1335,3.16,0.06,10.2012,mm,,2.0,15.2086,mm,,2.0,6.35245,2.19,3.6036036036000003,True
50262850,2002-11-04,04:15:51.73,44.426,-110.796,1.11,2.19,2.26,3,4.0,0.2,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,4.2,4.42782,2.6,0.0,26.9529,mm,,2.0,36.7856,mm,,2.0,15.934625,2.19,3.6036036036000003,True
50262850,2002-11-04,04:15:51.73,44.426,-110.796,1.11,2.19,2.26,3,4.0,0.2,0.5,WY,YMR,HH,44.66867,-110.965,2.149,30.1,30.1263,1.32,-0.38,0.71511,mm,,2.0,0.88105,mm,,2.0,0.39904,2.19,3.6036036036000003,True
50262925,2002-11-04,05:06:46.26,44.434,-110.814,2.87,1.98,2.05,2,3.0,0.8,0.6,US,LKWY,BH,44.5652,-110.4,2.424,36.0,36.1504,2.25,0.06,1.8376299999999999,mm,,2.0,1.29229,mm,,2.0,0.7824800000000001,1.98,1.0452961672499999,True
50262925,2002-11-04,05:06:46.26,44.434,-110.814,2.87,1.98,2.05,2,3.0,0.8,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,2.6,4.09368,3.0,0.0,67.6779,mm,,2.0,90.4563,mm,,2.0,39.53355,1.98,1.0452961672499999,True
50262925,2002-11-04,05:06:46.26,44.434,-110.814,2.87,1.98,2.05,2,3.0,0.8,0.6,WY,YMR,HH,44.66867,-110.965,2.149,28.7,28.8583,1.71,-0.38,2.19255,mm,,2.0,1.7004599999999999,mm,,2.0,0.9732525,1.98,1.0452961672499999,True
50263320,2002-11-04,11:05:11.63,44.818000000000005,-111.23,11.7,2.51,2.11,3,8.0,1.0,3.2,MB,BUT,EL,46.010834,-112.55666000000001,1.758,168.4,168.78900000000002,2.67,-0.23,0.63246,mm,,2.0,0.63246,mm,,2.0,0.31623,2.51,0.6837606837610001,True
50263320,2002-11-04,11:05:11.63,44.818000000000005,-111.23,11.7,2.51,2.11,3,8.0,1.0,3.2,US,LKWY,BH,44.5652,-110.4,2.424,71.5,72.5206,2.43,0.06,0.98144,mm,,2.0,0.51776,mm,,2.0,0.3748,2.51,0.6837606837610001,True
50263320,2002-11-04,11:05:11.63,44.818000000000005,-111.23,11.7,2.51,2.11,3,8.0,1.0,3.2,WY,YFT,HH,44.45133,-110.83583,2.292,51.4,52.7804,2.6,0.0,1.9132799999999999,mm,,2.0,2.1226599999999998,mm,,2.0,1.008985,2.51,0.6837606837610001,True
50263320,2002-11-04,11:05:11.63,44.818000000000005,-111.23,11.7,2.51,2.11,3,8.0,1.0,3.2,WY,YMR,HH,44.66867,-110.965,2.149,26.7,29.2111,2.44,-0.38,13.2856,mm,,2.0,19.9139,mm,,2.0,8.299875,2.51,0.6837606837610001,True
50263795,2002-11-05,07:24:59.44,44.617,-110.971,11.84,1.85,1.8,2,6.0,0.6,0.4,US,BOZ,BH,45.59697,-111.62966999999999,1.589,120.6,121.14,1.98,0.0,0.18980999999999998,mm,,2.0,0.11402999999999999,mm,,2.0,0.07596,1.85,0.506756756757,True
50263795,2002-11-05,07:24:59.44,44.617,-110.971,11.84,1.85,1.8,2,6.0,0.6,0.4,US,LKWY,BH,44.5652,-110.4,2.424,45.7,47.317,1.77,0.06,0.38772,mm,,2.0,0.26813000000000003,mm,,2.0,0.1639625,1.85,0.506756756757,True
50263795,2002-11-05,07:24:59.44,44.617,-110.971,11.84,1.85,1.8,2,6.0,0.6,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,21.3,24.5128,1.49,0.0,1.20835,mm,,2.0,1.28599,mm,,2.0,0.6235850000000001,1.85,0.506756756757,True
50263795,2002-11-05,07:24:59.44,44.617,-110.971,11.84,1.85,1.8,2,6.0,0.6,0.4,WY,YMR,HH,44.66867,-110.965,2.149,5.8,13.3183,1.93,-0.38,14.5172,mm,,2.0,17.6564,mm,,2.0,8.0434,1.85,0.506756756757,True
50264685,2002-11-09,14:28:38.79,44.845,-111.335,7.78,1.49,1.73,2,15.0,0.9,0.8,MB,BUT,EL,46.010834,-112.55666000000001,1.758,161.1,161.276,1.57,-0.23,0.06325,mm,,2.0,0.06325,mm,,2.0,0.031625,1.49,1.92802056555,False
50264685,2002-11-09,14:28:38.79,44.845,-111.335,7.78,1.49,1.73,2,15.0,0.9,0.8,WY,YFT,HH,44.45133,-110.83583,2.292,59.0,59.5496,1.54,0.0,0.11110999999999999,mm,,2.0,0.10774,mm,,2.0,0.0547125,1.49,1.92802056555,False
50264975,2002-11-11,10:34:39.67,44.456,-110.605,3.66,1.26,1.5,2,3.0,0.7,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,18.4,18.8196,1.53,0.0,1.5283799999999998,mm,,2.0,1.19461,mm,,2.0,0.6807475000000001,1.26,0.8196721311480001,True
50264975,2002-11-11,10:34:39.67,44.456,-110.605,3.66,1.26,1.5,2,3.0,0.7,0.4,WY,YMR,HH,44.66867,-110.965,2.149,37.1,37.295,1.33,-0.38,0.52409,mm,,2.0,0.51462,mm,,2.0,0.2596775,1.26,0.8196721311480001,True
50265900,2002-11-23,02:00:58.17,44.096000000000004,-110.50299999999999,6.59,2.75,2.69,6,19.0,1.0,0.6,US,BW06,BH,42.7667,-109.5583,2.224,166.3,166.44,2.29,-0.15,0.25464000000000003,mm,,2.0,0.18087999999999999,mm,,2.0,0.10887999999999999,2.75,2.88315629742,False
50265900,2002-11-23,02:00:58.17,44.096000000000004,-110.50299999999999,6.59,2.75,2.69,6,19.0,1.0,0.6,US,LKWY,BH,44.5652,-110.4,2.424,52.8,53.2638,3.11,0.06,5.51835,mm,,2.0,3.4502300000000004,mm,,2.0,2.2421450000000003,2.75,2.88315629742,False
50265900,2002-11-23,02:00:58.17,44.096000000000004,-110.50299999999999,6.59,2.75,2.69,6,19.0,1.0,0.6,WY,YMR,HH,44.66867,-110.965,2.149,73.5,73.8083,2.29,-0.38,0.9698200000000001,mm,,2.0,1.6483700000000001,mm,,2.0,0.6545475000000001,2.75,2.88315629742,False
50268555,2002-12-06,07:04:26.57,44.422,-110.31700000000001,8.96,1.74,2.75,2,4.0,1.1,0.9,US,LKWY,BH,44.5652,-110.4,2.424,17.2,19.5934,1.9,0.06,3.57271,mm,,2.0,3.40582,mm,,2.0,1.7446325,1.74,0.446428571429,True
50268555,2002-12-06,07:04:26.57,44.422,-110.31700000000001,8.96,1.74,2.75,2,4.0,1.1,0.9,WY,YFT,HH,44.45133,-110.83583,2.292,41.5,42.5188,1.84,0.0,0.56298,mm,,2.0,0.5433100000000001,mm,,2.0,0.2765725,1.74,0.446428571429,True
50268555,2002-12-06,07:04:26.57,44.422,-110.31700000000001,8.96,1.74,2.75,2,4.0,1.1,0.9,WY,YMR,HH,44.66867,-110.965,2.149,58.3,59.0073,1.58,-0.38,0.26765,mm,,2.0,0.31547,mm,,2.0,0.14578,1.74,0.446428571429,True
50268610,2002-12-06,08:01:25.24,44.358000000000004,-110.17399999999999,1.7,1.86,2.17,2,10.0,8.6,1.9,WY,YFT,HH,44.45133,-110.83583,2.292,53.7,53.7369,1.86,0.0,0.27508,mm,,2.0,0.29791,mm,,2.0,0.1432475,1.86,5.882352941180001,False
50268610,2002-12-06,08:01:25.24,44.358000000000004,-110.17399999999999,1.7,1.86,2.17,2,10.0,8.6,1.9,WY,YMR,HH,44.66867,-110.965,2.149,71.7,71.7238,1.51,-0.38,0.26726,mm,,2.0,0.22612,mm,,2.0,0.12334500000000001,1.86,5.882352941180001,False
50268960,2002-12-08,09:45:16.48,44.632,-110.681,5.0,1.48,1.3,2,4.0,0.5,0.4,US,LKWY,BH,44.5652,-110.4,2.424,23.5,24.1178,1.57,0.06,0.9252100000000001,mm,,2.0,0.69695,mm,,2.0,0.40554,1.48,0.8,True
50268960,2002-12-08,09:45:16.48,44.632,-110.681,5.0,1.48,1.3,2,4.0,0.5,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,23.5,24.0885,1.18,0.0,0.43206999999999995,mm,,2.0,0.32449,mm,,2.0,0.18914,1.48,0.8,True
50268960,2002-12-08,09:45:16.48,44.632,-110.681,5.0,1.48,1.3,2,4.0,0.5,0.4,WY,YMR,HH,44.66867,-110.965,2.149,22.9,23.4717,1.39,-0.38,1.33745,mm,,2.0,1.61699,mm,,2.0,0.73861,1.48,0.8,True
