DEPTH,ML,NET,STA,DISTANCE,RN,TN,RA,TA,UTC
4.6,-9.99,US,RLMT,143.2,3.5033e-05,5.2046e-05,1.5485e-05,3.0578e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YDD,54.9,6.2756e-05,2.9217e-05,9.3774e-06,1.1505e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YEE,94.5,0.00060976,0.0012688,0.00021224,0.00021831,2020-12-09T00:09:37
4.6,-9.99,WY,YFT,38.9,4.097e-05,2.4242e-05,3.4944e-05,1.3317e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YHB,14.6,2.2266e-05,2.6097e-05,2.9685e-05,3.5716e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YHH,13.2,2.6793e-05,1.8058e-05,0.00014792,0.00010572,2020-12-09T00:09:37
4.6,-9.99,WY,YHL,15.6,2.7562e-05,3.086e-05,0.00010897,6.6019e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YHR,105.3,4.562e-05,3.8228e-05,3.1843e-05,2.1589e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YMP,68.2,6.3893e-05,4.5421e-05,1.5611e-05,1.9851e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YMR,12.7,3.8832e-05,4.0151e-05,0.00018087,0.00029784,2020-12-09T00:09:37
4.6,-9.99,WY,YNE,83.7,2.2157e-05,1.5696e-05,7.4089e-06,7.9589e-06,2020-12-09T00:09:37
4.6,-9.99,WY,YNR,27.5,3.001e-05,3.2605e-05,6.0067e-05,3.5206e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YPP,58.7,1.8826e-05,2.1044e-05,1.202e-05,1.6455e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YTP,72.1,1.7836e-05,3.2531e-05,3.1613e-05,3.1723e-05,2020-12-09T00:09:37
4.6,-9.99,WY,YUF,40.6,5.6055e-05,6.2725e-05,3.9173e-05,3.8104e-05,2020-12-09T00:09:37
4.4,1.39,IW,LOHW,132.9,4.0949e-07,4.2253e-07,4.2106e-07,3.045e-07,2020-12-09T00:30:36
4.4,1.39,IW,SNOW,147.2,3.4786e-05,5.7763e-05,4.2187e-05,1.9435e-05,2020-12-09T00:30:36
4.4,1.39,RE,JKLK1,106.6,0.00016612,0.00014939,5.5329e-05,6.8807e-05,2020-12-09T00:30:36
4.4,1.39,RE,JKLK2,107.2,5.4789e-05,6.4259e-05,1.3779e-05,1.1027e-05,2020-12-09T00:30:36
4.4,1.39,RE,JKLK,106.6,0.00014122,0.00014137,0.0001019,0.00011526,2020-12-09T00:30:36
4.4,1.39,US,BOZ,103.8,2.1019e-05,2.4832e-05,1.3639e-05,1.6443e-05,2020-12-09T00:30:36
4.4,1.39,US,RLMT,143.0,2.1213e-05,2.0332e-05,2.0776e-05,1.2152e-05,2020-12-09T00:30:36
4.4,1.39,WY,YDD,54.3,3.5741e-05,3.5573e-05,2.8029e-05,3.0862e-05,2020-12-09T00:30:36
4.4,1.39,WY,YEE,94.0,0.00028771,0.00059309,0.0002709,0.00050841,2020-12-09T00:30:36
4.4,1.39,WY,YFT,38.3,3.3995e-05,4.1793e-05,0.00014131,5.5704e-05,2020-12-09T00:30:36
4.4,1.39,WY,YHB,14.8,1.9988e-05,2.4086e-05,0.00014157,0.00025801,2020-12-09T00:30:36
4.4,1.39,WY,YHH,12.9,4.1038e-05,2.4203e-05,0.00085057,0.00053277,2020-12-09T00:30:36
4.4,1.39,WY,YHL,16.2,3.5202e-05,2.726e-05,0.0004025,0.00032229,2020-12-09T00:30:36
4.4,1.39,WY,YHR,104.7,5.0215e-05,4.0927e-05,4.0398e-05,2.6786e-05,2020-12-09T00:30:36
4.4,1.39,WY,YMP,67.8,4.4073e-05,3.6909e-05,1.1999e-05,1.3936e-05,2020-12-09T00:30:36
4.4,1.39,WY,YMR,12.1,3.0548e-05,4.4003e-05,0.00075193,0.0012943,2020-12-09T00:30:36
4.4,1.39,WY,YNE,83.5,1.7817e-05,1.6892e-05,2.1616e-05,3.205e-05,2020-12-09T00:30:36
4.4,1.39,WY,YNR,27.0,3.166e-05,3.3419e-05,0.00022405,0.00015491,2020-12-09T00:30:36
4.4,1.39,WY,YPP,58.0,1.8457e-05,2.9682e-05,5.4651e-05,6.2535e-05,2020-12-09T00:30:36
4.4,1.39,WY,YTP,71.5,2.834e-05,2.363e-05,2.2346e-05,2.6443e-05,2020-12-09T00:30:36
4.4,1.39,WY,YUF,40.1,5.6077e-05,5.9224e-05,0.00013378,9.6443e-05,2020-12-09T00:30:36
6.8,-9.99,IW,LOHW,93.4,4.9087e-07,4.9141e-07,3.7793e-07,2.8365e-07,2020-12-09T14:10:59
6.8,-9.99,IW,SNOW,113.2,5.419e-05,3.429e-05,2.3637e-05,1.9972e-05,2020-12-09T14:10:59
6.8,-9.99,RE,JKLK1,66.8,0.00012022,0.00018655,7.8431e-05,6.7167e-05,2020-12-09T14:10:59
6.8,-9.99,RE,JKLK2,67.2,5.0158e-05,0.00010062,2.929e-05,1.8369e-05,2020-12-09T14:10:59
6.8,-9.99,RE,JKLK,66.8,0.00011629,0.00016409,7.655e-05,9.7698e-05,2020-12-09T14:10:59
6.8,-9.99,US,LKWY,17.7,3.0617e-05,2.9816e-05,0.00048792,0.00073545,2020-12-09T14:10:59
6.8,-9.99,US,RLMT,112.6,3.074e-05,3.4385e-05,2.3926e-05,2.3875e-05,2020-12-09T14:10:59
6.8,-9.99,WY,YDD,22.4,2.9873e-05,3.0549e-05,0.00045542,0.00040698,2020-12-09T14:10:59
6.8,-9.99,WY,YEE,32.6,0.00017708,0.00013394,0.00010453,9.2776e-05,2020-12-09T14:10:59
