Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN,halfAmpH,CatMag,H,GoodDep
60125407,2015-10-04,16:56:22.06,44.611999999999995,-110.275,7.07,1.79,-9.99,13,8.0,1.9,0.3,WY,YNE,HH,45.0076,-110.008,2.343,48.8,72.6871,1.38,0.0,0.11996211,mm,0.58,8.40766239,0.0879905,mm,0.58,6.26567984,0.0519881525,1.79,1.1315417256,True
60125407,2015-10-04,16:56:22.06,44.611999999999995,-110.275,7.07,1.79,-9.99,13,8.0,1.9,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,33.9,51.6514,1.69,0.35,0.22932447,mm,0.38,5.46922207,0.20513061,mm,1.02,4.65306091,0.10861377,1.79,1.1315417256,True
60125407,2015-10-04,16:56:22.06,44.611999999999995,-110.275,7.07,1.79,-9.99,13,8.0,1.9,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,21.8,34.6011,1.76,0.61,0.58331788,mm,0.3,4.71939516,0.55117251,mm,0.22,8.05320644,0.2836225975,1.79,1.1315417256,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,US,LKWY,BH,44.5652,-110.4,2.424,49.8,82.4809,1.83,0.06,0.33485054,mm,0.35,5.52454281,0.25355254,mm,0.45,3.69249201,0.14710077,1.89,0.779944289694,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,13.7,32.6621,2.25,0.2,6.02405518,mm,0.18,148.677399,5.31205326,mm,0.08,113.2509,2.83402711,1.89,0.779944289694,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,WY,YHB,HH,44.7508,-111.1962,2.167,36.2,63.4828,1.69,0.18,0.26029777,mm,0.8,4.61625385,0.38150029,mm,0.62,8.3075037,0.160449515,1.89,0.779944289694,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,39.2,67.6621,1.84,0.0,0.55437431,mm,0.22,13.235592800000001,0.50810954,mm,0.18,16.2763786,0.2656209625,1.89,0.779944289694,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,46.3,77.5806,1.75,0.0,0.35515137,mm,0.44,5.32799339,0.26192781,mm,0.38,6.66323996,0.154269795,1.89,0.779944289694,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,WY,YMR,HH,44.66867,-110.965,2.149,24.1,46.742,1.5,-0.38,1.7122218,mm,0.6,32.5157738,2.13113189,mm,0.62,38.8882751,0.9608384225,1.89,0.779944289694,True
60126172,2015-10-13,11:29:49.96,44.45399999999999,-111.008,17.95,1.89,-9.99,21,14.0,0.8,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,39.0,67.3833,2.18,0.35,0.67127496,mm,0.12,12.813204800000001,0.41042585,mm,0.18,8.62123966,0.2704252025,1.89,0.779944289694,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,98.0,148.769,2.08,0.17,0.20682692,mm,0.25,10.7776384,0.11752513,mm,0.25,5.28020477,0.0810880125,2.07,0.251098556183,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,44.5,73.446,1.86,0.2,0.23819891,mm,0.46,9.205111500000001,0.34571745,mm,0.56,13.8554926,0.14597909,2.07,0.251098556183,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,WY,YHB,HH,44.7508,-111.1962,2.167,5.0,19.5792,2.09,0.18,5.02159074,mm,0.18,89.6692352,7.979793400000001,mm,0.22,148.23998999999998,3.250346035,2.07,0.251098556183,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,23.7,44.4714,1.65,0.0,1.12095628,mm,0.34,53.224926,0.98714888,mm,0.34,55.659088100000005,0.52702629,2.07,0.251098556183,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,8.0,23.3436,1.95,0.0,5.67831472,mm,0.22,148.495361,6.53573811,mm,0.32,139.678635,3.0535132075,2.07,0.251098556183,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,WY,YMR,HH,44.66867,-110.965,2.149,19.4,38.5649,1.78,-0.38,4.61351871,mm,0.46,58.1923676,6.84950441,mm,0.48,166.326767,2.86575578,2.07,0.251098556183,True
60126297,2015-10-14,03:10:38.03,44.783,-111.15100000000001,15.93,2.07,-9.99,23,4.0,0.5,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,38.0,64.3485,2.54,0.35,1.34095445,mm,0.22,29.4070473,1.13813274,mm,0.38,38.583255799999996,0.6197717975,2.07,0.251098556183,True
60126402,2015-10-14,05:49:14.86,44.778999999999996,-111.147,15.28,1.09,-9.99,16,4.0,0.9,0.7,WY,YHB,HH,44.7508,-111.1962,2.167,5.0,18.9515,1.07,0.18,0.51191483,mm,0.3,12.7873087,0.72241332,mm,0.2,12.687957800000001,0.3085820375,1.09,0.26178010471200003,True
60126402,2015-10-14,05:49:14.86,44.778999999999996,-111.147,15.28,1.09,-9.99,16,4.0,0.9,0.7,WY,YHH,HH,44.78833,-110.8505,2.717,23.4,43.5084,0.78,0.0,0.15156183,mm,0.32,2.00623393,0.07331082,mm,0.28,3.36297393,0.0562181625,1.09,0.26178010471200003,True
60126402,2015-10-14,05:49:14.86,44.778999999999996,-111.147,15.28,1.09,-9.99,16,4.0,0.9,0.7,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,8.5,23.3799,0.91,0.0,0.51389573,mm,0.16,13.2035103,0.51494461,mm,0.3,11.687289199999999,0.257210085,1.09,0.26178010471200003,True
60126402,2015-10-14,05:49:14.86,44.778999999999996,-111.147,15.28,1.09,-9.99,16,4.0,0.9,0.7,WY,YMR,HH,44.66867,-110.965,2.149,18.9,37.3197,0.73,-0.38,0.42030862,mm,0.52,7.89953327,0.59979867,mm,0.46,12.1439638,0.2550268225,1.09,0.26178010471200003,True
60126402,2015-10-14,05:49:14.86,44.778999999999996,-111.147,15.28,1.09,-9.99,16,4.0,0.9,0.7,WY,YNR,HH,44.7155,-110.67917,2.336,37.6,63.2656,1.48,0.35,0.12512518,mm,0.18,3.59918237,0.08997058,mm,0.44,1.17705011,0.05377394,1.09,0.26178010471200003,True
60126497,2015-10-15,03:39:44.35,44.648,-110.68299999999999,5.48,1.37,-9.99,10,6.0,2.0,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,24.9,37.7549,0.98,0.2,0.14633569,mm,0.16,3.17099833,0.15924035,mm,0.12,3.47108603,0.07639401,1.37,1.09489051095,True
60126497,2015-10-15,03:39:44.35,44.648,-110.68299999999999,5.48,1.37,-9.99,10,6.0,2.0,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,7.6,13.436,1.46,0.35,0.68403225,mm,0.16,24.100935,0.93965407,mm,0.44,24.0406227,0.40592158,1.37,1.09489051095,True
60126497,2015-10-15,03:39:44.35,44.648,-110.68299999999999,5.48,1.37,-9.99,10,6.0,2.0,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,15.4,24.3642,1.66,0.61,0.39323764,mm,0.14,4.77541256,0.72317999,mm,0.18,6.15016127,0.2791044075,1.37,1.09489051095,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,US,LKWY,BH,44.5652,-110.4,2.424,22.9,37.9484,1.67,0.06,1.23960458,mm,0.5,6.88028049,0.80953579,mm,0.3,6.84209681,0.5122850925,1.68,0.42735042735,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,19.8,33.6111,1.39,0.2,0.52553618,mm,0.2,9.87190533,0.72064094,mm,0.48,13.7007132,0.31154428,1.68,0.42735042735,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,WY,YHB,HH,44.7508,-111.1962,2.167,44.0,67.6302,1.63,0.18,0.13159520000000002,mm,0.26,3.80914164,0.22682483,mm,0.26,6.11743164,0.0896050075,1.68,0.42735042735,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,WY,YHH,HH,44.78833,-110.8505,2.717,25.2,41.1727,0.97,0.0,0.23556570000000002,mm,0.8,7.90526915,0.20153568,mm,0.22,8.39946842,0.109275345,1.68,0.42735042735,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,WY,YMR,HH,44.66867,-110.965,2.149,23.6,38.9292,1.11,-0.38,0.72396552,mm,0.4,8.55357552,0.81494074,mm,0.42,8.06708813,0.384726565,1.68,0.42735042735,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,13.5,24.8473,1.82,0.35,1.29749108,mm,0.26,23.503667800000002,1.65444359,mm,0.24,30.771894500000002,0.7379836675,1.68,0.42735042735,True
60126702,2015-10-16,23:12:47.44,44.593999999999994,-110.686,9.36,1.68,-9.99,25,4.0,0.7,0.4,WY,YUF,HH,44.7126,-110.5117,2.394,19.1,32.6334,2.47,0.61,3.68929818,mm,0.18,26.2133198,2.11980507,mm,0.18,17.807924300000003,1.4522758125,1.68,0.42735042735,True
60126717,2015-10-16,23:24:45.20,44.636,-110.333,5.0,2.0,-9.99,10,9.0,1.4,0.7,IW,LOHW,BH,43.6124,-110.6038,2.121,115.9,166.042,1.48,0.0,0.04775312,mm,2.75,1.27418661,0.0535722,mm,0.6,2.56623363,0.02533133,2.0,1.8,False
60126717,2015-10-16,23:24:45.20,44.636,-110.333,5.0,2.0,-9.99,10,9.0,1.4,0.7,WY,YHB,HH,44.7508,-111.1962,2.167,69.4,100.29,1.6,0.18,0.06034866,mm,3.38,2.8510325,0.10498007,mm,0.64,4.40333223,0.0413321825,2.0,1.8,False
60126717,2015-10-16,23:24:45.20,44.636,-110.333,5.0,2.0,-9.99,10,9.0,1.4,0.7,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,71.3,102.977,1.45,0.0,0.08893238,mm,1.22,6.00867653,0.06867899,mm,0.66,3.14783025,0.0394028425,2.0,1.8,False
60126717,2015-10-16,23:24:45.20,44.636,-110.333,5.0,2.0,-9.99,10,9.0,1.4,0.7,WY,YMR,HH,44.66867,-110.965,2.149,50.1,73.0042,1.63,-0.38,0.50657008,mm,0.92,11.407635699999998,0.52359359,mm,0.82,15.202025400000002,0.2575409175,2.0,1.8,False
60126717,2015-10-16,23:24:45.20,44.636,-110.333,5.0,2.0,-9.99,10,9.0,1.4,0.7,WY,YPP,HH,44.271,-110.8045,2.707,55.2,80.214,1.92,0.0,0.33358544,mm,0.58,7.22869682,0.22603796,mm,0.56,6.33879375,0.13990585,2.0,1.8,False
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,US,LKWY,BH,44.5652,-110.4,2.424,32.0,53.6887,2.37,0.06,3.91169861,mm,0.45,69.3152466,2.52696529,mm,1.2,76.1063538,1.609665975,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,68.8,105.447,2.28,0.2,0.44551915,mm,1.26,17.2593307,0.32453852,mm,1.24,12.0238228,0.1925144175,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,67.7,103.896,1.86,0.0,0.23100964,mm,0.78,7.38454056,0.23831187,mm,0.98,10.685135800000001,0.1173303775,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YHR,HH,44.106,-110.0816,2.9760000000000004,61.1,94.5912,2.48,0.0,0.95296074,mm,0.22,24.7652988,1.23760421,mm,0.14,20.383846300000002,0.5476412375,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,14.7,32.8702,2.92,0.0,41.8111289,mm,0.26,1031.4043,21.6978884,mm,0.42,610.39856,15.877254325,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YMR,HH,44.66867,-110.965,2.149,75.2,114.475,1.92,-0.38,0.5437031,mm,0.96,11.0864801,0.46017131,mm,1.04,18.626640300000002,0.2509686025,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,53.0,83.1811,2.48,0.35,0.59788743,mm,0.34,16.174039800000003,0.47967728,mm,0.48,26.8145695,0.2693911775,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YTP,HH,44.39183,-110.285,2.384,36.2,80.9457,2.2,0.0,1.60416082,mm,0.56,44.3936119,2.18299434,mm,0.4,86.6330109,0.94678879,2.36,0.839054157132,True
60126897,2015-10-19,02:51:32.34,44.653999999999996,-110.015,13.11,2.36,-9.99,21,11.0,0.6,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,39.8,64.62100000000001,2.69,0.61,1.05459243,mm,0.84,11.945731199999999,0.87670285,mm,1.24,13.7435522,0.48282382,2.36,0.839054157132,True
60127812,2015-10-28,19:33:38.04,44.441,-110.53399999999999,3.65,1.5,-9.99,11,4.0,0.2,0.5,US,LKWY,BH,44.5652,-110.4,2.424,17.4,25.8004,1.51,0.06,1.74107112,mm,0.45,12.693244,1.07470229,mm,0.3,12.2415562,0.7039433525,1.5,1.09589041096,True
60127812,2015-10-28,19:33:38.04,44.441,-110.53399999999999,3.65,1.5,-9.99,11,4.0,0.2,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,24.0,35.1272,1.43,0.2,0.51458847,mm,0.2,12.1313715,0.33929612,mm,0.62,7.6360116,0.2134711475,1.5,1.09589041096,True
60127812,2015-10-28,19:33:38.04,44.441,-110.53399999999999,3.65,1.5,-9.99,11,4.0,0.2,0.5,WY,YMR,HH,44.66867,-110.965,2.149,42.5,61.2819,0.9,-0.38,0.10168861,mm,0.7,1.80251133,0.13990327,mm,0.84,3.43484354,0.06039797,1.5,1.09589041096,True
60127812,2015-10-28,19:33:38.04,44.441,-110.53399999999999,3.65,1.5,-9.99,11,4.0,0.2,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,32.6,47.2845,1.69,0.35,0.24820628,mm,0.3,4.69355965,0.18924862,mm,0.26,4.52049446,0.109363725,1.5,1.09589041096,True
60127812,2015-10-28,19:33:38.04,44.441,-110.53399999999999,3.65,1.5,-9.99,11,4.0,0.2,0.5,WY,YTP,HH,44.39183,-110.285,2.384,20.5,30.1807,0.43,0.0,0.10822341,mm,0.32,4.32019997,0.09275517,mm,0.96,2.50660038,0.050244645,1.5,1.09589041096,True
60127812,2015-10-28,19:33:38.04,44.441,-110.53399999999999,3.65,1.5,-9.99,11,4.0,0.2,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,30.3,44.0329,1.98,0.61,0.33253611,mm,0.22,3.89622617,0.4191603,mm,0.24,5.83144093,0.1879241025,1.5,1.09589041096,True
60129047,2015-11-08,10:00:23.81,44.77,-111.12200000000001,15.65,1.88,-9.99,19,3.0,0.7,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,42.1,69.8604,1.78,0.2,0.25951152,mm,0.38,5.53530455,0.34850194,mm,0.3,3.7157681000000005,0.152003365,1.88,0.191693290735,True
60129047,2015-11-08,10:00:23.81,44.77,-111.12200000000001,15.65,1.88,-9.99,19,3.0,0.7,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,21.5,48.0755,1.44,0.0,1.11060437,mm,0.22,26.505474100000004,3.02835524,mm,0.52,22.5263062,1.0347399025,1.88,0.191693290735,True
60129047,2015-11-08,10:00:23.81,44.77,-111.12200000000001,15.65,1.88,-9.99,19,3.0,0.7,0.5,WY,YHL,HH,44.8509,-111.18299999999999,2.6910000000000003,10.2,22.8079,1.92,0.0,5.27356878,mm,0.38,82.70526120000001,3.80995408,mm,0.42,48.454361,2.270880715,1.88,0.191693290735,True
60129047,2015-11-08,10:00:23.81,44.77,-111.12200000000001,15.65,1.88,-9.99,19,3.0,0.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,16.8,34.777,1.59,-0.38,3.9798896,mm,0.16,18.5428333,5.29145584,mm,0.14,33.886951399999994,2.31783636,1.88,0.191693290735,True
60129047,2015-11-08,10:00:23.81,44.77,-111.12200000000001,15.65,1.88,-9.99,19,3.0,0.7,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,35.5,60.6298,2.28,0.35,1.08102959,mm,0.16,10.6812468,0.63280229,mm,0.44,19.341180800000004,0.42845797,1.88,0.191693290735,True
60129047,2015-11-08,10:00:23.81,44.77,-111.12200000000001,15.65,1.88,-9.99,19,3.0,0.7,0.5,WY,YPP,HH,44.271,-110.8045,2.707,61.0,96.4034,2.02,0.0,0.32998905,mm,0.12,8.22021294,0.33991229,mm,0.18,4.53116369,0.167475335,1.88,0.191693290735,True
60130432,2015-11-21,21:34:49.81,44.611999999999995,-110.552,8.0,1.56,-9.99,24,7.0,1.0,0.3,US,LKWY,BH,44.5652,-110.4,2.424,13.1,23.1607,1.6,0.06,2.01017,mm,0.35,10.9523716,1.48106016,mm,0.4,12.6590147,0.87280754,1.56,0.875,True
60130432,2015-11-21,21:34:49.81,44.611999999999995,-110.552,8.0,1.56,-9.99,24,7.0,1.0,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,28.7,45.0309,1.19,0.2,0.14919776,mm,0.6,4.93282509,0.1637065,mm,0.54,5.22851086,0.078226065,1.56,0.875,True
60130432,2015-11-21,21:34:49.81,44.611999999999995,-110.552,8.0,1.56,-9.99,24,7.0,1.0,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,15.3,26.2256,1.64,0.35,1.06495827,mm,0.32,8.49309158,0.88215947,mm,0.16,29.506362899999996,0.486779435,1.56,0.875,True
60130432,2015-11-21,21:34:49.81,44.611999999999995,-110.552,8.0,1.56,-9.99,24,7.0,1.0,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,11.6,21.0789,1.79,0.61,1.0117089,mm,0.26,13.6709738,0.9198668999999999,mm,0.16,19.9024296,0.48289395,1.56,0.875,True
60131192,2015-12-02,20:16:15.01,44.59,-110.45700000000001,6.89,1.98,-9.99,15,5.0,0.5,0.3,US,LKWY,BH,44.5652,-110.4,2.424,5.3,11.4859,2.43,0.06,14.748795300000001,mm,0.15,130.757172,22.7758586,mm,0.3,230.840393,9.381163475,1.98,0.7256894049349999,True
60131192,2015-12-02,20:16:15.01,44.59,-110.45700000000001,6.89,1.98,-9.99,15,5.0,0.5,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,33.7,51.2336,1.53,0.2,0.1708915,mm,0.44,7.23233366,0.26036449,mm,1.08,7.26397371,0.1078139975,1.98,0.7256894049349999,True
60131192,2015-12-02,20:16:15.01,44.59,-110.45700000000001,6.89,1.98,-9.99,15,5.0,0.5,0.3,WY,YHH,HH,44.78833,-110.8505,2.717,38.2,57.5846,1.43,0.0,0.21359182,mm,0.28,13.8068962,0.16161075,mm,0.66,4.35790968,0.0938006425,1.98,0.7256894049349999,True
60131192,2015-12-02,20:16:15.01,44.59,-110.45700000000001,6.89,1.98,-9.99,15,5.0,0.5,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,22.5,35.4466,1.83,0.35,1.17155477,mm,0.28,46.206199600000005,1.21827666,mm,0.3,25.7433586,0.5974578575,1.98,0.7256894049349999,True
60131192,2015-12-02,20:16:15.01,44.59,-110.45700000000001,6.89,1.98,-9.99,15,5.0,0.5,0.3,WY,YTP,HH,44.39183,-110.285,2.384,25.9,40.2347,0.74,0.0,0.13852827,mm,0.54,3.29348707,0.07882122,mm,0.22,2.05754471,0.0543373725,1.98,0.7256894049349999,True
60131192,2015-12-02,20:16:15.01,44.59,-110.45700000000001,6.89,1.98,-9.99,15,5.0,0.5,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,14.4,24.0721,2.14,0.61,1.54245451,mm,0.22,26.681806599999998,1.89462706,mm,0.24,28.2051163,0.8592703925,1.98,0.7256894049349999,True
60131642,2015-12-07,11:06:27.63,44.766000000000005,-110.249,6.73,1.52,-9.99,11,8.0,0.8,0.6,US,LKWY,BH,44.5652,-110.4,2.424,25.3,39.2669,1.52,0.06,0.47574345,mm,0.45,4.91247034,0.98407332,mm,0.45,6.92919111,0.3649541925,1.52,1.1887072808299999,True
60131642,2015-12-07,11:06:27.63,44.766000000000005,-110.249,6.73,1.52,-9.99,11,8.0,0.8,0.6,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,7.8,14.7594,1.85,0.0,4.52135295,mm,0.16,40.173889200000005,6.53338194,mm,0.34,40.564640000000004,2.7636837225,1.52,1.1887072808299999,True
60131642,2015-12-07,11:06:27.63,44.766000000000005,-110.249,6.73,1.52,-9.99,11,8.0,0.8,0.6,WY,YNR,HH,44.7155,-110.67917,2.336,34.5,52.2422,1.35,0.35,0.11073791,mm,0.12,3.56987643,0.08843786,mm,0.16,3.99226689,0.0497939425,1.52,1.1887072808299999,True
60131642,2015-12-07,11:06:27.63,44.766000000000005,-110.249,6.73,1.52,-9.99,11,8.0,0.8,0.6,WY,YUF,HH,44.7126,-110.5117,2.394,21.6,34.0563,1.69,0.61,0.42368509,mm,0.56,5.53425312,0.52782331,mm,0.52,5.15494585,0.2378771,1.52,1.1887072808299999,True
60135167,2016-01-06,07:39:00.52,44.305,-110.994,13.08,1.56,-9.99,9,16.0,1.5,1.0,WY,YFT,HH,44.45133,-110.83583,2.292,20.6,37.7887,1.73,0.2,1.40096847,mm,0.48,19.6684189,1.28186021,mm,0.62,23.9540405,0.67070717,1.56,1.22324159021,True
60135167,2016-01-06,07:39:00.52,44.305,-110.994,13.08,1.56,-9.99,9,16.0,1.5,1.0,WY,YMR,HH,44.66867,-110.965,2.149,40.5,65.5801,1.4,-0.38,0.44722397,mm,0.52,8.63550854,0.51873129,mm,0.46,13.6148405,0.241488815,1.56,1.22324159021,True
60136902,2016-01-25,16:30:09.82,44.73,-110.54899999999999,7.16,1.47,-9.99,10,3.0,0.8,0.6,US,LKWY,BH,44.5652,-110.4,2.424,21.8,34.671,0.49,0.06,0.11595586,mm,0.7,4.46141052,0.09736465,mm,0.4,3.97069645,0.0533301275,1.47,0.41899441340800003,True
60136902,2016-01-25,16:30:09.82,44.73,-110.54899999999999,7.16,1.47,-9.99,10,3.0,0.8,0.6,WY,YNR,HH,44.7155,-110.67917,2.336,10.4,18.7156,1.8,0.35,1.78564884,mm,0.24,37.1363411,1.7448502000000001,mm,0.36,38.5593452,0.88262476,1.47,0.41899441340800003,True
60136902,2016-01-25,16:30:09.82,44.73,-110.54899999999999,7.16,1.47,-9.99,10,3.0,0.8,0.6,WY,YUF,HH,44.7126,-110.5117,2.394,3.5,9.340539999999999,2.12,0.61,3.21513653,mm,0.18,16.7690582,1.91575378,mm,0.14,8.37396336,1.2827225775,1.47,0.41899441340800003,True
60136922,2016-01-25,17:43:07.70,44.725,-110.542,7.45,2.02,-9.99,17,3.0,0.7,0.6,WY,YMP,HH,44.74017,-110.156,2.7739999999999996,30.6,47.286,1.38,0.0,0.38233984,mm,0.38,14.154294,0.3412357,mm,0.4,5.45492172,0.180893885,2.02,0.402684563758,True
60136922,2016-01-25,17:43:07.70,44.725,-110.542,7.45,2.02,-9.99,17,3.0,0.7,0.6,WY,YMR,HH,44.66867,-110.965,2.149,34.0,52.0798,1.17,-0.38,0.30466311,mm,0.44,4.2696805,0.40031845,mm,0.62,6.51848698,0.17624539,2.02,0.402684563758,True
60136922,2016-01-25,17:43:07.70,44.725,-110.542,7.45,2.02,-9.99,17,3.0,0.7,0.6,WY,YNR,HH,44.7155,-110.67917,2.336,10.9,24.3731,2.45,0.35,7.81260967,mm,0.26,221.892105,8.05257201,mm,0.36,254.78575099999998,3.96629542,2.02,0.402684563758,True
60136922,2016-01-25,17:43:07.70,44.725,-110.542,7.45,2.02,-9.99,17,3.0,0.7,0.6,WY,YUF,HH,44.7126,-110.5117,2.394,2.8,8.7122,2.44,0.61,6.08528003,mm,0.18,34.6645393,4.74631146,mm,0.22,27.766210600000004,2.7078978725,2.02,0.402684563758,True
60136962,2016-01-25,23:41:58.70,44.73,-110.546,7.42,1.79,-9.99,20,3.0,0.7,0.5,US,LKWY,BH,44.5652,-110.4,2.424,21.7,34.733000000000004,1.13,0.06,0.48594981,mm,0.65,17.361269,0.45021437,mm,0.4,7.32187986,0.234041045,1.79,0.404312668464,True
60136962,2016-01-25,23:41:58.70,44.73,-110.546,7.42,1.79,-9.99,20,3.0,0.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,33.9,51.916000000000004,1.11,-0.38,0.28653477,mm,0.4,4.28180599,0.33710272,mm,0.46,3.47064209,0.1559093725,1.79,0.404312668464,True
60136962,2016-01-25,23:41:58.70,44.73,-110.546,7.42,1.79,-9.99,20,3.0,0.7,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,10.7,19.348,2.36,0.35,6.30542397,mm,0.22,99.02366640000001,6.78425461,mm,0.34,151.89056399999998,3.272419645,1.79,0.404312668464,True
60136962,2016-01-25,23:41:58.70,44.73,-110.546,7.42,1.79,-9.99,20,3.0,0.7,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,3.3,9.32354,2.56,0.61,7.75589794,mm,0.2,47.857234999999996,6.33463442,mm,0.28,33.7403412,3.52263309,1.79,0.404312668464,True
60137247,2016-01-29,07:07:58.17,44.455,-110.916,14.52,2.06,-9.99,23,19.0,1.4,0.5,US,LKWY,BH,44.5652,-110.4,2.424,42.8,69.9439,1.96,0.06,0.59472706,mm,0.75,9.00670052,0.41570852,mm,0.35,6.18476152,0.252608895,2.06,1.3085399449,True
60137247,2016-01-29,07:07:58.17,44.455,-110.916,14.52,2.06,-9.99,23,19.0,1.4,0.5,WY,YHH,HH,44.78833,-110.8505,2.717,37.4,62.376000000000005,1.62,0.0,0.42024372,mm,0.18,8.96396065,0.35930416,mm,0.18,26.3026447,0.19488697,2.06,1.3085399449,True
